adventure,romance,action,thriller,comedy,drama,director_name,duration,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
0,1,0,0,1,0,ChrisColumbus,102,529,MarieAvgeropoulos,946,14793904,Comedy|Romance,AlanRuck,"ILoveYou,28209,4072,80,English,Canada,PG-13,18000000,2009,800,1.85
0,1,0,0,1,1,MiguelArteta,90,729,AriGraynor,12000,15281286,Comedy|Drama|Romance,SteveBuscemi,YouthinRevolt ,16004,FredWillard,English,USA,R,18000000,2009,904,6.5,0
1,0,1,0,0,0,WilliamA.Fraker,98,102,RichardFarnsworth,372,8000000,Action|Adventure|Western,JasonRobards,TheLegendoftheLoneRanger ,927,MichaelHorse,English,USA,PG,18000000,1981,262,5.0,346
0,0,0,1,0,1,JohnBoorman,109,1000,JamieLeeCurtis,11000,13491653,Drama|Thriller,DanielRadcliffe,TheTailorofPanama ,14995,MarkMargolis,English,USA,R,18000000,2001,2000,6.1,813
0,0,1,1,0,0,CourtneySolomon,90,179,PaulFreeman,210,10494494,Action|Crime|Thriller,RebeccaBudig,Getaway ,676,BrucePayne,English,USA,PG-13,18000000,2013,193,4.4,4000
0,0,0,0,0,1,AngLee,112,177,KateBurton,805,7837632,Drama,JoanAllen,TheIceStorm ,1466,HenryCzerny,English,USA,R,18000000,1997,223,7.5,0
0,1,0,0,1,1,RobReiner,94,197,AnnieParisse,712,15155772,Comedy|Drama|Romance,YayaDaCosta,AndSoItGoes ,1673,FrankieValli,English,USA,PG-13,18000000,2014,341,5.7,3000
1,0,0,0,1,0,JeffKanew,105,371,ShelleyLong,723,8508843,Adventure|Comedy,CraigT.Nelson,TroopBeverlyHills ,2368,KellieMartin,English,USA,PG,18000000,1989,422,5.5,0
0,1,0,0,1,1,IstvánSzabó,104,202,ShaunEvans,405,7739049,Comedy|Drama|Romance,MiriamMargolyes,BeingJulia ,847,JulietStevenson,English,Canada,R,18000000,2004,204,7.1,562
0,1,0,0,0,1,AdrianLyne,112,45,KarenYoung,567,6734844,Drama|Romance,DavidMargulies,9½Weeks ,711,KimChan,English,USA,R,17000000,1986,67,5.9,0
1,0,1,0,0,0,MatthewRobbins,108,94,RalphRichardson,1000,6000000,Action|Adventure|Fantasy,IanMcDiarmid,Dragonslayer ,1263,AlbertSalmi,English,USA,PG,18000000,1981,115,6.7,0
0,1,0,0,0,1,MichaelHoffman,112,231,KerryCondon,577,6615578,Biography|Drama|Romance,DavidMasterson,TheLastStation ,1341,Anne-MarieDuff,English,Germany,R,13000000,2009,416,7.0,0
0,0,0,0,1,1,TimBurton,127,940,BillMurray,40000,5887457,Biography|Comedy|Drama,JohnnyDepp,EdWood ,56585,MartinLandau,English,USA,R,18000000,1994,13000,7.9,0
0,0,0,0,0,1,JasonReitman,111,405,KateWinslet,24000,13362308,Drama,J.K.Simmons,LaborDay ,39307,BrookeSmith,English,USA,PG-13,18000000,2013,14000,6.9,0
1,0,0,0,0,1,SergeyBodrov,126,9,KhulanChuluun,627,5701643,Adventure|Biography|Drama|History|War,TadanobuAsano,Mongol:TheRiseofGenghisKhan ,653,HongleiSun,Mongolian,Russia,R,20000000,2007,12,7.3,0
0,0,1,1,0,0,GuyRitchie,114,1000,GerardButler,27000,5694401,Action|Crime|Thriller,TomHardy,RocknRolla ,46944,TomWilkinson,English,UK,R,18000000,2008,18000,7.3,12000
0,0,1,0,0,0,HalNeedham,99,251,MichaelBeck,456,5333658,Action|Sci-Fi,BarryBostwick,Megaforce ,1356,HenrySilva,English,USA,PG,20000000,1982,278,3.5,0
0,0,0,0,0,1,KennethBranagh,150,401,BrianBlessed,597,4414535,Drama,JulieChristie,Hamlet ,1645,RichardBriers,English,UK,PG-13,18000000,1996,591,7.8,0
1,0,0,1,0,1,JeffNichols,112,201,SamShepard,4000,3707794,Adventure|Drama|Sci-Fi|Thriller,KirstenDunst,MidnightSpecial ,5671,PaulSparks,English,Greece,PG-13,18000000,2016,820,6.7,0
0,1,0,0,1,0,WoodyAllen,108,922,StockardChanning,11000,3203044,Comedy|Romance,WoodyAllen,AnythingElse ,14843,FisherStevens,English,USA,R,18000000,2003,944,6.4,827
0,1,0,0,0,1,JonathanTeplitzky,116,212,ColinFirth,25000,4435083,Biography|Drama|Romance|War,JeremyIrvine,TheRailwayMan ,39463,SamReid,English,Australia,R,18000000,2013,14000,7.1,18000
0,0,0,0,0,1,MichaelHaneke,144,16,BurghartKlaußner,63,2222647,Drama|Mystery,UlrichTukur,TheWhiteRibbon ,167,LeonieBenesch,German,Germany,R,12000000,2009,43,7.8,0
0,1,1,1,0,0,MikeMarvin,93,415,RandyQuaid,1000,3500000,Action|Horror|Romance|Sci-Fi|Thriller,ClintHoward,TheWraith ,2319,NickCassavetes,English,USA,R,2700000,1986,695,5.9,0
0,0,0,1,0,1,D.J.Caruso,103,576,MeatLoaf,1000,676698,Crime|Drama|Mystery|Thriller,AdamGoldberg,TheSaltonSea ,4094,AnthonyLaPaglia,English,USA,R,18000000,2002,783,7.2,2000
0,1,1,0,0,1,LanceHool,121,353,JoaquimdeAlmeida,854,229311,Action|Drama|History|Romance|War|Western,TomBerenger,OneMan'sHero ,2705,MarkMoses,English,Spain,R,11350000,1999,578,6.2,271
0,0,1,1,0,0,ChristianVolckman,105,69,CatherineMcCormack,805,63260,Action|Animation|Sci-Fi|Thriller,RomolaGarai,Renaissance ,1185,KevorkMalikyan,English,France,R,14000000,2006,306,6.7,0
0,0,0,0,1,0,GregMottola,119,778,JoeLoTruglio,15000,121463226,Comedy,EmmaStone,Superbad ,17584,KevinCorrigan,English,USA,R,20000000,2007,833,7.6,0
0,1,0,0,0,1,JonM.Chu,98,129,MariKoda,158,58006147,Drama|Music|Musical|Romance,CassieVentura,StepUp2:TheStreets ,816,LuisRosado,English,USA,PG-13,23000000,2008,152,6.2,0
0,0,1,0,1,0,CoryEdwards,80,854,ChazzPalminteri,11000,51053787,Action|Animation|Comedy|Crime|Family,AnneHathaway,Hoodwinked! ,14385,JimBelushi,English,USA,PG,17500000,2005,979,6.5,0
0,0,0,0,0,1,TerryGeorge,121,242,SophieOkonedo,3000,23472900,Drama|History|War,DonCheadle,HotelRwanda ,4142,HakeemKae-Kazim,English,UK,PG-13,17500000,2004,460,8.1,12000
0,0,1,1,0,1,XavierGens,94,280,DougrayScott,866,39687528,Action|Crime|Drama|Thriller,HenryIanCusick,Hitman ,2124,UlrichThomsen,English,France,R,24000000,2007,794,6.3,0
0,0,0,0,0,1,KasiLemmons,93,170,MaryJ.Blige,549,7017178,Drama|Family|Music|Musical,JenniferHudson,BlackNativity ,1373,VondieCurtis-Hall,English,USA,PG,17500000,2013,269,4.4,0
0,0,0,1,0,1,MattDillon,116,50,ShawnAndrews,109,325491,Crime|Drama|Thriller,KirkFox,CityofGhosts ,245,RobCampbell,English,USA,R,17500000,2002,67,6.0,204
0,0,0,1,0,0,AlejandroAmenábar,101,83,ElaineCassidy,482,96471845,Fantasy|Horror|Thriller,FionnulaFlanagan,TheOthers ,956,EricSykes,English,USA,PG-13,17000000,2001,203,7.6,20000
1,0,1,0,0,0,JamesCameron,154,604,CarrieHenn,2000,85200000,Action|Adventure|Sci-Fi,MichaelBiehn,Aliens ,4228,JenetteGoldstein,English,USA,R,18500000,1986,626,8.4,18000
0,1,0,0,0,1,GeorgeCukor,170,244,RexHarrison,453,72000000,Drama|Family|Musical|Romance,JeremyBrett,MyFairLady ,1164,TheodoreBikel,English,USA,Approved,17000000,1964,272,7.9,0
0,0,0,1,0,0,JimGillespie,99,681,SarahMichelleGellar,45000,72219395,Horror|Mystery|Thriller,MuseWatson,IKnowWhatYouDidLastSummer ,50284,AnneHeche,English,USA,R,17000000,1997,4000,5.6,0
0,0,0,0,1,0,LukeGreenfield,104,613,DamonWayansJr.,839,82389560,Comedy,RobRiggle,Let'sBeCops ,3627,JamesD'Arcy,English,USA,R,17000000,2014,756,6.5,14000
1,1,0,0,1,1,AlexanderPayne,126,284,PatrickGallagher,912,71502303,Adventure|Comedy|Drama|Romance,VirginiaMadsen,Sideways ,2170,M.C.Gainey,English,USA,R,12000000,2004,306,7.5,0
0,0,0,0,1,0,JayChandrasekhar,110,422,OwainYeoman,33000,19179969,Comedy,ChrisMoss,Beerfest ,35345,JayChandrasekhar,English,USA,R,17500000,2006,459,6.3,0
0,0,0,1,0,0,JohnCarpenter,101,598,DonaldPleasence,2000,47000000,Horror|Thriller,JamieLeeCurtis,Halloween ,4400,P.J.Soles,English,USA,R,300000,1978,742,7.9,12000
1,0,1,0,0,0,YimouZhang,80,576,TonyChiuWaiLeung,5000,84961,Action|Adventure|History,JetLi,Hero ,6229,MaggieCheung,Mandarin,China,PG-13,31000000,2002,643,7.9,0
0,0,0,0,1,1,JohnHoffman,87,503,MollyShannon,818,37566230,Comedy|Drama|Family|Fantasy|Sci-Fi,LiamAiken,GoodBoy! ,2164,KevinNealon,English,USA,PG,17000000,2003,636,5.1,309
0,0,0,0,1,1,MalcolmD.Lee,123,849,SanaaLathan,1000,70492685,Comedy|Drama,HaroldPerrineau,TheBestManHoliday ,5306,EddieCibrian,English,USA,R,17000000,2013,886,6.7,7000
0,0,1,1,0,1,JoeCarnahan,109,968,Common,16000,35635046,Action|Crime|Drama|Thriller,RyanReynolds,Smokin'Aces ,19410,AlexRocco,English,UK,R,17000000,2006,988,6.7,3000
0,0,0,0,0,0,KevinGreutert,90,298,GinaHolden,723,45670855,Horror|Mystery,CostasMandylor,Saw3D:TheFinalChapter ,1978,BetsyRussell,English,Canada,R,20000000,2010,346,5.6,12000
0,1,0,0,1,0,MichaelLehmann,96,486,VinessaShaw,1000,37939782,Comedy|Romance,EmmanuelleVaugier,40Daysand40Nights ,3294,PauloCostanzo,English,USA,R,17000000,2002,580,5.6,2000
1,0,1,0,0,0,JosephKosinski,125,1000,OliviaWilde,12000,172051787,Action|Adventure|Sci-Fi,JeffBridges,TRON:Legacy ,25549,JamesFrain,English,USA,PG,170000000,2010,10000,6.8,30000
0,1,0,0,1,0,JohnFortenberry,82,281,ChrisKattan,8000,30324946,Comedy|Music|Romance,WillFerrell,ANightattheRoxbury ,9271,DanHedaya,English,USA,PG-13,17000000,1998,357,6.2,0
0,1,0,0,0,1,DanielBarnz,86,583,Mary-KateOlsen,15000,27854896,Drama|Fantasy|Romance,AlexPettyfer,Beastly ,17396,ErikKnudsen,English,USA,PG-13,17000000,2011,976,5.6,16000
0,0,0,0,0,0,AlexandreAja,108,580,GregNicotero,1000,41777564,Horror,DanByrd,TheHillsHaveEyes ,4500,VinessaShaw,English,USA,R,15000000,2006,1000,6.4,0
0,0,0,0,1,0,SamWeisman,98,428,JennaBoyd,593,22734486,Comedy,KevinGrevioux,DickieRoberts:FormerChildStar ,2713,MaryMcCormack,English,USA,PG-13,17000000,2003,517,5.6,320
0,0,0,0,0,1,NikiCaro,129,89,ValenteRodriguez,427,44469602,Biography|Drama|Sport,MorganSaylor,"McFarland,23480,952,83,English,USA,PG,17000000,2015,234,2.35
0,1,0,0,1,0,JasonMoore,112,746,HanaMaeLee,10000,64998368,Comedy|Music|Romance,AnnaKendrick,PitchPerfect ,12676,BenPlatt,English,USA,PG-13,17000000,2012,751,7.2,36000
0,1,0,0,1,1,MichaelTollin,108,505,BrianDennehy,973,19693891,Comedy|Drama|Romance|Sport,MarcBlucas,SummerCatch ,3344,BruceDavison,English,USA,PG-13,34000000,2001,954,4.9,476
0,0,0,1,0,1,SamRaimi,121,244,BridgetFonda,989,16311763,Crime|Drama|Thriller,GaryCole,ASimplePlan ,2365,ChelcieRoss,English,UK,R,17000000,1998,888,7.5,0
0,0,0,1,0,0,RobertHarmon,89,973,EthanEmbry,1000,12693621,Horror|Mystery|Thriller,AlexanderGould,They ,4060,MarcBlucas,English,USA,PG-13,17000000,2002,982,4.8,814
0,1,0,0,1,0,TrentCooper,89,323,LarrytheCableGuy,690,15655665,Comedy|Romance,ThomasF.Wilson,LarrytheCableGuy:HealthInspector ,2135,MegynPrice,English,USA,PG-13,4000000,2006,400,3.1,110
1,0,0,0,1,0,GaryHalvorson,73,142,KevinClash,1000,11634458,Adventure|Comedy|Family|Fantasy|Musical,VanessaWilliams,TheAdventuresofElmoinGrouchland ,2020,CarollSpinney,English,USA,G,17000000,1999,436,5.8,339
0,0,0,1,0,1,AntoineFuqua,132,625,LiliTaylor,3000,27154426,Crime|Drama|Thriller,DonCheadle,Brooklyn'sFinest ,6317,ArmandoRiesco,English,USA,R,17000000,2009,960,6.7,4000
0,0,0,0,0,0,FedeAlvarez,96,58,ElizabethBlackmore,394,54239856,Horror,LouTaylorPucci,EvilDead ,673,EllenSandweiss,English,USA,R,17000000,2013,150,6.5,70000
0,1,0,0,1,0,DonaldPetrie,98,399,HarlandWilliams,567,8662318,Comedy|Romance,NiaVardalos,MyLifeinRuins ,2016,RachelDratch,English,USA,PG-13,17000000,2009,503,5.9,0
0,0,0,0,1,0,PaulWeitz,107,841,DennisQuaid,2000,7156725,Comedy|Music,JudyGreer,AmericanDreamz ,5992,ChrisKlein,English,USA,PG-13,19000000,2006,2000,5.5,300
1,0,1,0,0,0,SidneyJ.Furie,134,488,MargotKidder,1000,15681020,Action|Adventure|Family|Sci-Fi,JimBroadbent,SupermanIV:TheQuestforPeace ,3007,WilliamHootkins,English,UK,PG,17000000,1987,593,3.6,1000
0,0,1,1,0,1,WayneKramer,122,834,ChazzPalminteri,23000,6855137,Action|Crime|Drama|Thriller,PaulWalker,RunningScared ,27381,IvanaMilicevic,English,Germany,R,17000000,2006,979,7.4,0
1,1,0,0,0,1,JimGoddard,97,161,PaulFreeman,400,2315683,Adventure|Crime|Drama|Romance,VictorWong,ShanghaiSurprise ,805,ClydeKusatsu,English,UK,PG-13,17000000,1986,193,3.0,154
0,1,0,1,0,1,NeilBurger,110,96,EddieMarsan,3000,39825798,Drama|Mystery|Romance|Thriller,RufusSewell,TheIllusionist ,4210,JakeWood,English,USA,PG-13,16000000,2006,979,7.6,15000
1,0,0,1,0,0,NoelMarshall,102,60,MelanieGriffith,634,2000000,Adventure|Horror|Thriller,TippiHedren,Roar ,1262,ZakesMokae,English,USA,PG,17000000,1981,537,6.4,0
0,0,0,1,0,1,JoelSchumacher,98,71,DavidMurray,214,1569918,Biography|Crime|Drama|Thriller,BrendaFricker,VeronicaGuerin ,409,GerardMcSorley,English,Ireland,R,17000000,2003,96,6.9,0
0,1,0,1,0,1,AndreaDiStefano,120,55,BradyCorbet,14000,106869,Crime|Drama|Romance|Thriller,JoshHutcherson,Escobar:ParadiseLost ,14492,CarlosBardem,English,France,R,17000000,2014,287,6.6,0
0,0,0,1,1,0,RichardKelly,160,215,CurtisArmstrong,1000,273420,Comedy|Mystery|Sci-Fi|Thriller,JaneaneGarofalo,SouthlandTales ,2340,ChrisAndrewCiulla,English,France,R,17000000,2006,876,5.5,0
0,0,0,1,0,0,ToddLincoln,83,62,RickGomez,465,4930798,Horror|Thriller,JuliannaGuill,TheApparition ,730,TimWilliams,English,USA,PG-13,17000000,2012,152,4.1,0
0,1,0,0,1,1,HowardZieff,102,165,JamieLeeCurtis,3000,59847242,Comedy|Drama|Family|Romance,MacaulayCulkin,MyGirl ,5433,GriffinDunne,English,USA,PG-13,16500000,1991,2000,6.8,0
0,1,0,0,0,1,StevenShainberg,122,260,TyBurrell,21000,220914,Biography|Drama|Romance,RobertDowneyJr.,Fur:AnImaginaryPortraitofDianeArbus ,25173,MattServitto,English,USA,R,16800000,2006,3000,6.5,0
0,1,0,1,0,1,NeilBurger,110,96,EddieMarsan,3000,39825798,Drama|Mystery|Romance|Thriller,RufusSewell,TheIllusionist ,4210,JakeWood,English,USA,PG-13,16000000,2006,979,7.6,15000
0,0,0,0,0,1,OliverStone,126,168,TamaraTunie,826,43848100,Crime|Drama,HalHolbrook,WallStreet ,1607,JamesKaren,English,USA,R,15000000,1987,508,7.4,0
0,1,0,0,0,1,AngLee,136,1000,KateWinslet,25000,42700000,Drama|Romance,AlanRickman,SenseandSensibility ,41059,TomWilkinson,English,USA,PG,16500000,1995,14000,7.7,0
0,1,0,0,0,1,JulianJarrold,120,281,JulieWalters,11000,18663911,Biography|Drama|Romance,AnneHathaway,BecomingJane ,12554,LaurenceFox,English,UK,PG,16500000,2007,838,7.1,0
0,1,0,0,1,0,JoeNussbaum,108,433,MattLong,714,11702090,Comedy|Romance,DannyStrong,SydneyWhite ,2785,SammLevine,English,USA,PG-13,16500000,2007,701,6.3,0
0,0,0,0,0,1,VadimPerelman,126,385,KimDickens,638,13005485,Drama,FrancesFisher,HouseofSandandFog ,2282,RonEldard,English,USA,R,15000000,2003,624,7.6,0
0,0,0,0,1,1,PeterWeir,128,1000,JoshCharles,49000,95860116,Comedy|Drama,RobinWilliams,DeadPoetsSociety ,51609,KurtwoodSmith,English,USA,PG,16400000,1989,1000,8.0,23000
0,0,0,0,1,0,PeterFarrelly,113,481,MikeStarr,879,127175354,Comedy,LaurenHolly,Dumb&Dumber ,2985,TeriGarr,English,USA,PG-13,16000000,1994,854,7.3,0
0,1,0,0,1,1,RobReiner,89,62,GretchenPalmer,227,92823600,Comedy|Drama|Romance,BrunoKirby,WhenHarryMetSally... ,485,HarleyJaneKozak,English,USA,R,16000000,1989,73,7.6,0
0,0,0,0,0,1,SidneyLumet,129,359,JamesMason,844,54000000,Drama,CharlotteRampling,TheVerdict ,2330,JackWarden,English,USA,R,16000000,1982,617,7.8,0
0,0,0,0,1,0,ToddPhillips,94,486,RachelBlanchard,1000,68525609,Comedy,EthanSuplee,RoadTrip ,3889,PauloCostanzo,English,USA,R,15600000,2000,490,6.5,0
0,1,0,0,1,1,BrianRobbins,106,35,RonLester,23000,52885587,Comedy|Drama|Romance|Sport,PaulWalker,VarsityBlues ,23369,MarkWalters,English,USA,R,16000000,1999,255,6.4,0
0,1,0,0,1,1,MichelHazanavicius,100,628,EdLauter,996,44667095,Comedy|Drama|Romance,BéréniceBejo,TheArtist ,4606,BethGrant,English,France,PG-13,15000000,2011,897,8.0,30000
0,0,0,1,0,1,DavidS.Goyer,89,389,AtticusShaffer,10000,42638165,Drama|Fantasy|Horror|Mystery|Thriller,GaryOldman,TheUnborn ,12183,RachelBrosnahan,English,USA,PG-13,16000000,2009,787,4.8,0
1,1,0,0,1,1,WesAnderson,94,559,BillMurray,13000,45507053,Adventure|Comedy|Drama|Romance,BruceWillis,MoonriseKingdom ,27911,BobBalaban,English,USA,PG-13,16000000,2012,13000,7.8,71000
0,0,0,0,0,0,JonathanLiebesman,83,597,JordanaBrewster,20000,39511038,Horror,MattBomer,TheTexasChainsawMassacre:TheBeginning ,26402,LewTemple,English,USA,R,16000000,2006,4000,5.9,0
0,0,0,0,0,1,CyrusNowrasteh,111,107,VincentWalsh,241,6462576,Drama,CliveRussell,TheYoungMessiah ,824,FinnIreland,English,USA,PG-13,18500000,2016,118,5.4,0
0,0,0,0,1,0,PerryAndelinBlake,80,499,KenanThompson,911,40363530,Comedy|Family,JenniferEsposito,TheMasterofDisguise ,3058,JamesBrolin,English,USA,PG,16000000,2002,521,3.3,1000
0,0,0,0,0,1,GuillermodelToro,112,250,MaribelVerdú,634,37623143,Drama|Fantasy|War,IvanaBaquero,Pan'sLabyrinth ,1322,SergiLópez,Spanish,Spain,R,13500000,2006,269,8.2,27000
0,0,1,0,1,0,JohnWhitesell,94,635,AngusT.Jones,1000,33357476,Action|Comedy|Crime|Family,LeslieBibb,SeeSpotRun ,4194,PaulSorvino,English,USA,PG,35000000,2001,1000,5.4,393
0,1,0,1,0,1,JohnSingleton,130,522,SnoopDogg,939,28734552,Crime|Drama|Romance|Thriller,Mo'Nique,BabyBoy ,3107,AngellConwell,English,USA,R,16000000,2001,881,6.4,1000
0,0,0,1,0,1,ChristianE.Christiansen,91,638,DanneelAckles,3000,37300107,Drama|Horror|Thriller,LeightonMeester,TheRoommate ,5349,FrancesFisher,English,USA,PG-13,16000000,2011,1000,4.8,0
1,0,0,0,1,1,DennieGordon,91,459,ErikPerSullivan,861,27087695,Adventure|Comedy|Drama,BrittanyDaniel,JoeDirt ,2543,FredWard,English,USA,PG-13,17700000,2001,593,5.9,0
0,0,1,0,0,0,SheldonLettich,110,51,AlonnaShaw,633,30102717,Action|Crime,BoloYeung,DoubleImpact ,874,KamelKrifa,English,USA,R,15000000,1991,67,5.5,0
0,0,1,0,1,0,EdgarWright,121,108,JoeCornish,175,23618786,Action|Comedy|Mystery,BillBailey,HotFuzz ,485,BillieWhitelaw,English,UK,R,8000000,2007,115,7.9,17000
0,0,0,0,1,1,DianeEnglish,114,650,DebiMazar,851,26896744,Comedy|Drama,JadaPinkettSmith,TheWomen ,3485,DebraMessing,English,USA,PG-13,16500000,2008,680,4.9,0
0,1,0,0,0,1,WoodyAllen,96,252,KevinDunn,19000,23213577,Drama|Romance,ScarlettJohansson,VickyCristinaBarcelona ,19894,ChristopherEvanWelch,English,Spain,PG-13,15500000,2008,581,7.2,14000
0,0,0,0,1,0,JonLucas,100,851,JayHernandez,15000,55461307,Comedy,MilaKunis,BadMoms ,18786,JadaPinkettSmith,English,USA,R,20000000,2016,1000,6.7,18000
0,1,0,0,1,1,RobertIscove,94,95,AmandaDetmer,3000,20627372,Comedy|Drama|Romance,AlysonHannigan,BoysandGirls ,3451,TsianinaJoelson,English,USA,PG-13,16000000,2000,240,5.3,487
0,0,0,0,0,1,PeterKosminsky,109,450,ColeHauser,835,16346122,Drama,PatrickFugit,WhiteOleander ,2572,MarcDonato,English,USA,PG-13,16000000,2002,787,7.2,0
0,0,0,0,1,0,KarynKusama,107,271,AmySedaris,24000,16204793,Comedy|Fantasy|Horror,J.K.Simmons,Jennifer'sBody ,24805,CynthiaStevenson,English,USA,R,16000000,2009,396,5.1,6000
0,0,0,0,1,0,NickGomez,96,324,JamieLeeCurtis,8000,15427192,Comedy|Crime|Mystery,WillFerrell,DrowningMona ,11078,TraceyWalter,English,USA,PG-13,16000000,2000,2000,5.6,492
0,0,0,0,1,0,WoodyAllen,88,233,DonPardo,854,14792779,Comedy,MikeStarr,RadioDays ,1653,JulieKavner,English,USA,PG,16000000,1987,410,7.6,0
0,0,1,1,0,1,VicArmstrong,110,734,LeaThompson,12000,13998282,Action|Drama|Fantasy|Mystery|Thriller,NicolasCage,LeftBehind ,15044,QuintonAaron,English,USA,PG-13,16000000,2014,1000,3.1,31000
0,1,0,0,0,1,AllenCoulter,113,238,LenaOlin,21000,19057024,Drama|Romance,RobertPattinson,RememberMe ,22088,RubyJerins,English,USA,PG-13,16000000,2010,541,7.2,24000
0,1,0,0,1,1,ClareKilner,101,258,AlexandraHolden,812,14108518,Comedy|Drama|Romance,DylanBaker,HowtoDeal ,1882,TrentFord,English,USA,PG-13,16000000,2003,326,5.7,371
0,1,0,0,1,0,RichardBenjamin,105,384,AlysonHannigan,11000,13854000,Comedy|Romance|Sci-Fi,JonLovitz,MyStepmotherIsanAlien ,14677,TonyJay,English,USA,PG-13,20000000,1988,3000,5.2,818
0,0,0,0,0,1,JonathanDemme,125,372,TomHanks,18000,77324422,Drama,DenzelWashington,Philadelphia ,33865,JasonRobards,English,USA,PG-13,26000000,1993,15000,7.7,0
0,0,0,1,0,0,JosefRusnak,100,363,CraigBierko,599,15500000,Mystery|Sci-Fi|Thriller,GretchenMol,TheThirteenthFloor ,2389,BradWilliamHenke,English,Germany,R,16000000,1999,380,7.0,0
0,0,0,0,1,1,BrucePaltrow,112,215,MarianSeldes,555,4734235,Comedy|Drama|Music,LochlynMunro,Duets ,1227,HueyLewis,English,USA,R,15000000,2000,403,6.0,573
0,1,0,0,1,0,WoodyAllen,112,642,DebraMessing,11000,4839383,Comedy|Romance,WoodyAllen,HollywoodEnding ,12766,TreatWilliams,English,USA,PG-13,16000000,2002,650,6.6,762
0,0,0,0,1,0,AdamRifkin,95,322,LinShaye,1000,4193025,Comedy|Music,NatashaLyonne,DetroitRockCity ,2518,ShannonTweed,English,USA,R,15000000,1999,852,6.8,0
1,0,1,0,0,0,RussellMulcahy,110,186,JonPolito,1000,5900000,Action|Adventure|Fantasy,ChristopherLambert,Highlander ,1852,CeliaImrie,English,UK,R,16000000,1986,309,7.2,0
0,0,0,0,0,1,SusanneBier,118,295,OmarBensonMiller,1000,2849142,Drama,AlisonLohman,ThingsWeLostintheFire ,1889,RobinWeigert,English,USA,R,16000000,2007,418,7.2,0
0,0,1,0,0,0,KennethJohnson,97,465,AnnabethGish,503,1686429,Action|Crime|Sci-Fi,CharlesNapier,Steel ,3100,HillHarper,English,USA,PG-13,16000000,1997,489,2.8,0
0,1,0,0,0,1,JamesGray,120,310,DagmaraDominczyk,10000,1984743,Drama|Romance,JeremyRenner,TheImmigrant ,11019,AngelaSarafyan,English,USA,R,16000000,2013,316,6.6,0
0,1,0,0,0,1,JamesIvory,135,258,NatashaRichardson,898,1666262,Drama|History|Romance|War,VanessaRedgrave,TheWhiteCountess ,2096,LynnRedgrave,English,UK,PG-13,16000000,2005,708,6.7,356
0,0,0,1,0,1,DannyBoyle,101,888,SpencerWilding,3000,2319187,Crime|Drama|Mystery|Thriller,RosarioDawson,Trance ,5056,TuppenceMiddleton,English,UK,R,20000000,2013,1000,7.0,23000
0,0,0,0,1,0,JessyTerrero,92,618,SnoopDogg,939,13922211,Comedy,Mo'Nique,SoulPlane ,3935,TomArnold,English,USA,R,16000000,2004,881,4.4,0
0,1,0,0,0,1,VicenteAmorim,92,227,JodieWhittaker,10000,23091,Drama|Romance|War,ViggoMortensen,Good ,11091,StevenMackintosh,English,UK,R,15000000,2008,304,6.2,921
0,0,0,0,0,1,GasparNoé,161,116,EmilyAlynLind,488,336467,Drama|Fantasy,PazdelaHuerta,EntertheVoid ,943,OllyAlexander,English,France,NotRated,13000000,2009,289,7.3,23000
0,1,0,0,1,0,AmyHeckerling,92,613,JustinKirk,1000,2964,Comedy|Horror|Romance,TaylorNegron,Vamps ,3086,IvanSergei,English,USA,PG-13,16000000,2012,945,5.1,0
0,0,0,0,0,1,TommyLeeJones,122,567,TimBlakeNelson,883,2428883,Drama|Western,BarryCorbin,TheHomesman ,2896,MirandaOtto,English,USA,R,16000000,2014,596,6.6,0
0,1,0,0,1,1,JesseVaughan,91,574,JeniferLewis,890,13571817,Comedy|Drama|Romance|Sport,VivicaA.Fox,JuwannaMann ,3104,KevinPollak,English,USA,PG-13,15600000,2002,578,4.5,939
0,0,0,1,0,1,WayneBeach,93,922,LLCoolJ,1000,1181197,Drama|Mystery|Thriller,MekhiPhifer,SlowBurn ,4329,FisherStevens,English,USA,R,15500000,2005,1000,5.9,191
0,0,1,1,1,1,GérardKrawczyk,94,17,RyôkoHirosue,235,81525,Action|Comedy|Crime|Drama|Thriller,CaroleBouquet,Wasabi ,303,MichelMuller,French,France,R,15300000,2001,46,6.6,0
0,0,0,0,1,0,JamesGunn,95,102,GreggHenry,499,7774730,Comedy|Horror|Sci-Fi,DustinMilligan,Slither ,1120,TaniaSaulnier,English,Canada,R,15500000,2006,298,6.5,0
0,0,1,0,1,0,MartinBrest,105,383,RonnyCox,901,234760500,Action|Comedy|Crime,JudgeReinhold,BeverlyHillsCop ,3464,JamesRusso,English,USA,R,14000000,1984,605,7.3,0
0,0,0,0,1,0,ChrisColumbus,103,925,DevinRatray,3000,285761243,Comedy|Family,MacaulayCulkin,HomeAlone ,7521,CatherineO'Hara,English,USA,PG,18000000,1990,1000,7.5,20000
0,0,0,0,1,1,LeonardNimoy,102,801,TedDanson,19000,167780960,Comedy|Drama|Family,TomSelleck,3MenandaBaby ,21499,SteveGuttenberg,English,USA,PG,11000000,1987,875,5.9,3000
